"ID","Untreated_1","Untreated_3","Untreated_4","RNAi_1","RNAi_3","RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0072393",909.211691598269,959.437718307292,1053.06495236653,258.807969239196,213.952030697864,218.217091041263,0.000337905508224052,-2.08146875805623,4.17823807381359e-07,0.236273747044258,3.47120472869917
"FBtr0072864",1479.81036622158,1413.32797968065,1476.27796725468,651.9185662357,655.075070885179,680.104976725265,0.000348975317628725,-1.13711004125698,4.97229860267854e-07,0.454669444762671,3.45720528879073
"FBtr0073269",2517.73145199783,2643.99465022241,2319.54842974878,918.968192957326,781.144618397851,830.608938808789,0.000348975317628725,-1.56486840080013,5.10836961784259e-07,0.338008539183424,3.45720528879073
"FBtr0076459",247.523648969923,266.496353937248,255.960939804924,52.9304043887079,48.8960899178117,51.1044725655437,0.000317363998431511,-2.34034924092345,2.39838297073384e-07,0.19746252136845,3.49844234087458
"FBtr0302694",1477.3167342893,1700.16718037286,1597.91436224151,496.020975427348,399.926290856449,437.931747289228,0.000348975317628725,-1.84306910055795,5.28766046405402e-07,0.27872820415729,3.45720528879073
"FBtr0083967",381.370098964525,374.336823564915,402.020295018173,96.1950777594591,96.4375052233184,103.587070049235,0.000337905508224052,-1.9643194682409,3.67916857645541e-07,0.256260057343439,3.47120472869917
"FBtr0290019",3090.34481060029,3305.14138655584,3429.82916479768,1238.70915368585,1012.06794681172,1160.91920972563,0.000422727638203971,-1.53013745825724,6.89023241227246e-07,0.34624437570625,3.37393935679109
"FBtr0077234",2853.6939391273,3181.94379240123,2874.63404626709,1377.64952887485,1339.7793595153,1358.37959497478,0.000432104966293888,-1.12671346359924,7.52880730390655e-07,0.457957790043231,3.36441074220153
"FBtr0112851",927.408849005273,958.337821435784,917.439537432064,364.225759951965,373.953322934864,318.990659411319,0.000467118592601899,-1.41062561033473,8.94662384389298e-07,0.376148538414365,3.33057284625598
"FBtr0087295",893.296208281657,878.741906944216,962.711613077457,383.847362163464,365.835189333139,359.345746137005,0.000467118592601899,-1.30180629529603,9.28030812334751e-07,0.405618034790674,3.33057284625598
"FBtr0071835",336.606564823934,398.92348344897,345.698017998489,69.2056267959219,52.6045811308304,53.0175397384723,0.000432104966293888,-2.64418563124906,7.46625258442787e-07,0.159963467942577,3.36441074220153
"FBtr0302695",954.90212502013,968.033491608487,934.668088314208,421.28476228511,376.75796213813,360.316934820938,0.000549797239388176,-1.30501680494827,1.19731939645924e-06,0.404716393987259,3.25979744514277
"FBtr0077645",2465.60343754917,2824.96925753534,2775.62109614024,594.295777416733,380.772672022887,373.628276706867,0.000568443792638535,-2.61160320122962,1.34187496014043e-06,0.163617254025061,3.24531247161606
"FBtr0075811",4575.0429301389,5095.11488116611,4470.90806303477,2175.23723979069,2283.65877616289,2287.07005964809,0.000580092109105674,-1.06621543120766,1.43458030579191e-06,0.477570149448814,3.23650304212622
"FBtr0330118",249.684518714408,253.981007612002,257.104279454225,79.4313872638348,71.3388083974939,79.1931915765137,0.000568443792638535,-1.72861618527921,1.31616368533729e-06,0.301741244521242,3.24531247161606
"FBtr0085735",94.1945838056947,102.280475514269,97.2957438885969,13.3990270579429,13.9876947197932,10.4699699272337,0.000422727638203971,-2.94928504121525,6.70576212504079e-07,0.129472262368915,3.37393935679109
"FBtr0087115",104.357923455124,108.381001033449,109.828358509783,24.157331200478,21.9224684485097,21.1979287139996,0.000467118592601899,-2.2652005897109,9.71413440100623e-07,0.208020758836775,3.33057284625598
"FBtr0299968",1173.80391780608,1239.89287337167,1414.56327927847,453.734590447933,419.046449339868,369.966552432637,0.000777857040332588,-1.62448467018577,2.33827740079241e-06,0.324325716928645,3.10910021316415
"FBtr0072561",222.760002207083,212.951402248518,233.453756752936,63.88140382109,69.0902551190109,72.3801831951196,0.000767781026159371,-1.7067753629566,2.22543782607117e-06,0.30634402902953,3.11476262461781
"FBtr0070393",295.04771556391,298.758222708178,311.301675265911,109.565202207696,109.210733148986,116.428102495093,0.000819996622128785,-1.43592340194283,2.53483668036663e-06,0.369610231282365,3.08618793663317
"FBtr0088370",79.222730356544,73.6436533267046,82.3251354588076,13.8627364735434,14.6482639373119,16.628836790596,0.000575594480215198,-2.3737076507297,1.3911062640093e-06,0.192949117337126,3.2398833794741
"FBtr0302896",174.200972053217,174.903097279879,181.294098891799,56.5629986535905,57.7324545608172,54.5061384328391,0.000777857040332588,-1.64743616266604,2.36085207834756e-06,0.319206921001997,3.10910021316415
"FBtr0072087",819.591188631542,967.650025440773,844.603223589086,293.900477461792,263.306843566163,222.018455890477,0.000875367541524697,-1.76335377137259,3.05040397788507e-06,0.294562611739812,3.05780956098777
"FBtr0306556",322.842982273175,297.793190683631,348.976401265105,107.513711449934,107.01275927646,105.966708216175,0.000865338475826144,-1.59318877366268,2.89993570331477e-06,0.331438069251272,3.06281398567883
"FBtr0345142",3146.56082656459,3020.41533594326,2939.13574769279,1426.6652017397,1579.82965730478,1325.07988244181,0.000865338475826144,-1.07512827490836,2.93523800395856e-06,0.474628857737853,3.06281398567883
"FBtr0089963",794.989651761209,773.860568527576,697.830454577875,239.25949718061,294.996390656448,279.266427238503,0.000907342813547392,-1.48355592570226,3.36581754126168e-06,0.357606304035507,3.04222859617805
